id,name,tags,companies,current_price,original_price,downloads,vote_info,comment
164534,钢琴节奏疯狂,"['点击', '节奏', '竞速']","[{'type': 'developer', 'name': '一锋游戏'}]",,,0,"{'1': 2, '2': 4, '3': 0, '4': 0, '5': 0}",[]
234605,驾考模拟器,['竞速'],"[{'type': 'developer', 'name': '落风游戏'}]",,,0,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
177965,忍者切水果,"['可爱', '竞速', '动作']","[{'type': 'developer', 'name': '一锋游戏'}]",,,0,"{'1': 46, '2': 2, '3': 4, '4': 0, '5': 0}",[]
179101,极速漂移,"['竞速', '国风', '点击', '古风']","[{'type': 'author', 'name': 'FunnySir Studio'}]",,,42,"{'1': 18, '2': 2, '3': 8, '4': 1, '5': 8}",[]
140683,大头赛车,"['竞速', '恶搞', '赛车', '休闲']","[{'type': 'author', 'name': '上海尖游信息科技有限公司'}]",,,115,"{'1': 3, '2': 1, '3': 4, '4': 4, '5': 22}",[]
206008,滑板我最酷,['竞速'],"[{'type': 'publisher', 'name': '波特'}, {'type': 'author', 'name': 'SayGames'}]",,,0,"{'1': 4, '2': 0, '3': 0, '4': 2, '5': 4}",[]
192984,暴力飞车,"['竞速', '体育', '街机']","[{'type': 'developer', 'name': '成都游汇科技有限责任公司'}]",,,286,"{'1': 22, '2': 8, '3': 24, '4': 16, '5': 40}",[]
195966,轮车对决,"['高自由度', '竞速', '竞技', '赛车', '街机']","[{'type': 'publisher', 'name': '飞鸟与鱼'}, {'type': 'author', 'name': 'SUPERSONIC STUDIOS LTD'}]",,,0,"{'1': 3, '2': 0, '3': 2, '4': 3, '5': 7}",[]
150565,狂野极速漂移 City Drift Racing Car,"['赛车', '竞速']","[{'type': 'developer', 'name': 'Free racing game'}]",,,0,"{'1': 80, '2': 10, '3': 10, '4': 10, '5': 12}",[]
215923,城市极品赛车,['竞速'],"[{'type': 'publisher', 'name': '北京古鲁营销'}]",,,0,"{'1': 60, '2': 2, '3': 2, '4': 2, '5': 0}",[]
7061,足球大师黄金一代,"['足球', '体育', '模拟', '竞速']","[{'type': 'developer', 'name': '深圳市望尘科技有限公司'}]",,,1035,"{'1': 31, '2': 7, '3': 21, '4': 19, '5': 30}",[]
147777,星际狂飙,"['像素', '动作', '竞速', '赛车', '谷歌']","[{'type': 'developer', 'name': '东品游戏'}]",,,128,"{'1': 17, '2': 7, '3': 11, '4': 14, '5': 22}",[]
73980,绝地碰碰车,"['动作', '格斗', '竞速']","[{'type': 'developer', 'name': '纳美克NAMEK'}]",,,76,"{'1': 2, '2': 4, '3': 6, '4': 3, '5': 9}",[]
152198,滚动时空,"['收集', '点击', '竞速']","[{'type': 'author', 'name': '晓风工作室'}]",,,0,"{'1': 4, '2': 0, '3': 3, '4': 3, '5': 8}",[]
200201,极速卡丁车,['竞速'],"[{'type': 'author', 'name': 'Sunhiland'}]",,,37,"{'1': 0, '2': 0, '3': 8, '4': 0, '5': 2}",[]
208688,越野飞车,['竞速'],"[{'type': 'developer', 'name': '深圳市动能无线传媒有限公司'}]",,,0,"{'1': 4, '2': 0, '3': 0, '4': 0, '5': 2}",[]
52750,Out of Brakes,"['单机', '赛车', '竞速', '像素', '休闲']","[{'type': 'developer', 'name': '西安掌乐网络科技有限公司'}]",,,118,"{'1': 5, '2': 2, '3': 6, '4': 1, '5': 13}",[]
8710,绝对平衡,"['可爱', '竞速', '休闲']","[{'type': 'developer', 'name': '成都图腾柱科技有限公司'}]",,,594,"{'1': 0, '2': 4, '3': 10, '4': 18, '5': 46}",[]
168134,飞驰摩托（测试服）,"['竞技', '移植', '竞速']","[{'type': 'developer', 'name': '麦驰网络'}]",,,0,"{'1': 6, '2': 8, '3': 11, '4': 3, '5': 6}",[]
218748,漂移王者,['竞速'],"[{'type': 'developer', 'name': '钻子游戏'}]",,,0,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
39790,赛车高手,"['休闲', '竞速']","[{'type': 'developer', 'name': 'zqz game'}]",,,182,"{'1': 8, '2': 6, '3': 15, '4': 17, '5': 42}",[]
136865,红线蓝线,"['点击', '单机', '跑酷', '竞速']","[{'type': 'developer', 'name': '360 fun'}]",,,13,"{'1': 0, '2': 2, '3': 0, '4': 8, '5': 12}",[]
172375,极速追捕行动,['竞速'],"[{'type': 'developer', 'name': 'APPTUTTi'}]",,,1,"{'1': 6, '2': 2, '3': 2, '4': 0, '5': 0}",[]
165535,音乐球球跳跃,"['可爱', '竞速']","[{'type': 'developer', 'name': '一锋游戏'}]",,,0,"{'1': 4, '2': 0, '3': 2, '4': 4, '5': 4}",[]
12548,一个都不能死,"['独立游戏', '火柴人', '益智', '休闲', '竞速', '跑酷']","[{'type': 'developer', 'name': 'Rinzz Co. Ltd.'}]",,,870,"{'1': 104, '2': 36, '3': 40, '4': 64, '5': 284}",[]
48843,越跳越快,"['可爱', '跑酷', '休闲', '竞速']","[{'type': 'developer', 'name': '自由维度'}]",,,42,"{'1': 2, '2': 6, '3': 6, '4': 20, '5': 38}",[]
70180,彩虹酷跑,"['竞速', '跑酷']","[{'type': 'developer', 'name': 'GStudio'}]",,,126,"{'1': 24, '2': 0, '3': 6, '4': 6, '5': 12}",[]
46721,极品单车,"['竞速', '模拟', '真实模拟', '自行车', '体育']","[{'type': 'developer', 'name': '厦门益点网络科技有限公司'}]",,,99,"{'1': 10, '2': 8, '3': 2, '4': 10, '5': 16}",[]
214385,热血飞车,"['竞速', '赛车', '休闲']","[{'type': 'developer', 'name': '成都游汇科技有限责任公司'}]",,,86,"{'1': 9, '2': 1, '3': 5, '4': 3, '5': 23}",[]
6976,中超风云,"['足球', '模拟', '体育', '竞速']","[{'type': 'developer', 'name': '互爱互动（北京）科技有限公司'}]",,,246,"{'1': 16, '2': 8, '3': 18, '4': 12, '5': 22}",[]
167445,火柴人赛跑,"['节奏', '卡通', '竞速']","[{'type': 'developer', 'name': '优智游戏'}]",,,0,"{'1': 4, '2': 4, '3': 0, '4': 0, '5': 2}",[]
